time(s),mass(kg),thrust(N),lat(deg),lon(deg),altitude(m),pos_ECI_X(m),pos_ECI_Y(m),pos_ECI_Z(m),vel_ECI_X(m/s),vel_ECI_Y(m/s),vel_ECI_Z(m/s),vel_NED_X(m/s),vel_NED_Y(m/s),vel_NED_Z(m/s),acc_ECI_X(m/s2),acc_ECI_Y(m/s2),acc_ECI_Z(m/s2),acc_Body_X(m/s2),acc_Body_Y(m/s2),acc_Body_Z(m/s2),Isp(s),Mach number,attitude_azimuth(deg),attitude_elevation(deg),attitude_roll(deg),angle of attack alpha(deg),angle of attack beta(deg),all angle of attack gamma(deg),dynamic pressure(Pa),aeroforce_Body_X[N],aeroforce_Body_Y[N],aeroforce_Body_Z[N],thrust_Body_X[N],thrust_Body_Y[N],thrust_Body_Z[N],gimbal_angle_pitch(deg),gimbal_angle_yaw(deg),wind speed(m/s),wind direction(deg),downrange(m),IIP_lat(deg),IIP_lon(deg),dcmBODY2ECI_11,dcmBODY2ECI_12,dcmBODY2ECI_13,dcmBODY2ECI_21,dcmBODY2ECI_22,dcmBODY2ECI_23,dcmBODY2ECI_31,dcmBODY2ECI_32,dcmBODY2ECI_33,inertial velocity(m/s),kinematic_energy_NED(J),loss_gravity(m/s2),loss_aerodynamics(m/s2),loss_thrust(m/s2),is_powered(1=powered 0=free),is_separated(1=already 0=still)
444,166.84550326007673,0,42.02703753656934,144.81051323285058,205560.63529963698,-4091905.282560734,2691399.7874142914,4385454.124940649,160.29745488353774,-915.0791455361094,-793.3081199617085,-162.97758859197808,319.29559568210937,1004.1262187598796,5.729666826401762,-3.7686170655688422,-6.159514787446355,-0.0000000000004764288637569865,0.0000000000001744945165176251,0.0000000000040467833292668344,0,3.889830455662883,113,80,0,-29.602040718173544,-1.561435955951822,0,0.0000000010407448003354382,-0.00000000007945395982921077,0.00000000002909286255693662,0.0000000006751513626354705,0,0,0,0,0,0,270,123636.21277287717,0,0,-0.7369773239188894,-0.3001554157354802,-0.6056163393056804,0.293417115596063,0.6650975896943048,-0.6866961427429987,0.6089095337606719,-0.6837776850610784,-0.4020911054821704,1221.6394270955798,94833385.25651507,0,0.0000000000004762127733545141,0,0,0
445,166.84550326007673,0,42.025615734555494,144.8142495585637,204551.93635075074,-4091742.119872153,2690482.823885934,4384657.736777541,166.02832328349066,-918.8479858975159,-799.4684927465551,-163.04936906410194,319.4307050342071,1013.2721387949885,5.732072851532599,-3.769065376195846,-6.161233747503536,-0.0000000000005780698426087041,0.00000000000020936316312893276,0.000000000004922534186597554,0,3.9214572724385164,113,80,0,-29.446094443966604,-1.5472707865161819,0,0.0000000012718361681622985,-0.00000000009646441324923031,0.000000000034925581599825915,0.0000000008212508815472377,0,0,0,0,0,0,270,123985.37723094995,0,0,-0.7370304724315964,-0.30023310650978213,-0.6055131414451248,0.2933236139283578,0.6650467996780178,-0.6867852733933906,0.6088902530171308,-0.6837929774379906,-0.4020942971334238,1229.2261371345378,96381766.94640118,0,0.0000000000005781660959652162,0,0,0
446,166.84550326007673,0,42.02419308555637,144.81798796470693,203534.0900801178,-4091573.2251092796,2689562.0912913405,4383855.187379203,171.76160634849396,-922.6172797279263,-805.6305933917249,-163.12140945063652,319.5672660234513,1022.4208666643467,5.73449616235615,-3.7695240051685563,-6.162970512670184,-0.0000000000007028061939499008,0.00000000000025142495981244716,0.000000000005996257496956427,0,3.953124152739724,113,80,0,-29.292668590231862,-1.53335078085442,0,0.0000000015566692771014965,-0.00000000011729370625310685,0.00000000004198647475348941,0.0000000010004995025302004,0,0,0,0,0,0,270,124334.75867997005,0,0,-0.7370836269435423,-0.3003108043621592,-0.6054099005426866,0.2932300810934685,0.6649959842237297,-0.6868744139274883,0.6088709604125251,-0.6838082785033139,-0.4020974904381568,1236.8368313066508,97944672.25986175,0,0.0000000000007030078962947587,0,0,0
447,166.84550326007673,0,42.02276958505641,144.82172847399264,202507.09366657864,-4091398.5958488006,2688637.5891718813,4383046.475008866,177.4973213818492,-926.3870373504749,-811.7944397160938,-163.19371039500322,319.70527987325977,1031.5724290275848,5.736936794140695,-3.7699929620915236,-6.164725110529466,-0.000000000000856625198571739,0.00000000000030303074875629497,0.000000000007316735013881342,0,3.984830494532546,113,80,0,-29.141706139799357,-1.5196690928566412,0,0.000000001908273335497633,-0.00000000014283637268431532,0.00000000005054534900626283,0.0000000012207449367019243,0,0,0,0,0,0,270,124684.35906154056,0,0,-0.7371367876005614,-0.3003885095017381,-0.6053066162906605,0.2931365168177931,0.6649451431788963,-0.6869635645874741,0.6088516558849589,-0.6838235883048502,-0.4021006854060589,1244.4711545161215,99522118.83458416,0,0.0000000000008560996244631402,0,0,0
448,166.84550326007673,0,42.02134522852813,144.8254711091668,201470.94426229224,-4091218.229650081,2687709.317058598,4382231.59791193,183.23548572227756,-930.1572690979807,-817.9600495662693,-163.26627254420634,319.84474781992986,1040.726852588363,5.739394782457467,-3.7704722567307423,-6.166497568962359,-0.0000000000010453010190944678,0.00000000000036707268601689294,0.0000000000089630734250034,0,4.016575717122842,113,80,0,-28.99315170989336,-1.5062191292632967,0,0.0000000023429587021259604,-0.00000000017443349514383877,0.00000000006120881040223743,0.0000000014954483397279855,0,0,0,0,0,0,270,125034.18032020844,0,0,-0.7371899545486212,-0.3004662221378106,-0.605203288380717,0.29304292082725714,0.6648942763906194,-0.6870527256157453,0.608832339372369,-0.6838389068905237,-0.40210388204684355,1252.1287598207086,101114124.48474236,0,0.0000000000010454791512836519,0,0,0
449,166.84550326007673,0,42.01992001143203,144.82921589300983,200425.63899268955,-4091032.1240551295,2686777.274472196,4381410.554315934,188.97611674422348,-933.9279853131097,-824.127440816889,-163.33909654885258,319.98567111267914,1049.8841640948222,5.741870163181964,-3.770961899014025,-6.168287916148685,-0.0000000000012801976571626123,0.0000000000004471673568154348,0.000000000011022352699189352,0,4.048359260387655,113,80,0,-28.846951496929385,-1.492994538100697,0,0.0000000028811726551537268,-0.00000000021360455000871015,0.00000000007454597452581935,0.000000001838976017677871,0,0,0,0,0,0,270,125384.22440396584,0,0,-0.7372431279338271,-0.3005439424798432,-0.6050999165038939,0.2929492928473032,0.6648433837056431,-0.6871418972549237,0.6088130108125249,-0.6838542343083823,-0.4021070803702473,1259.8093082518978,102720707.20154601,0,0.0000000000012802535629368806,0,0,0
450,166.84550326007673,0,42.01849392921655,144.83296284833665,199371.17495643627,-4090840.2765885624,2685841.460923032,4380583.342430529,194.71923185815953,-937.6991963485365,-830.2966313709203,-163.4121830631675,320.1280510136803,1059.0443903400346,5.7443629724953205,-3.7714618990314284,-6.170096180568218,-0.0000000000015701929474268744,0.0000000000005451722374578779,0.000000000013575154673673786,0,4.080180584038826,113,80,0,-28.703053223390427,-1.4799891977453317,0,0.0000000035485857533312974,-0.0000000002619766657170391,0.00000000009093801581214237,0.0000000022649680800546924,0,0,0,0,0,0,270,125734.49326416796,0,0,-0.7372963079024237,-0.3006216707374778,-0.6049965003505902,0.2928556326028881,0.6647924649703514,-0.6872310797478577,0.6087936701430267,-0.6838695706065971,-0.4021102803860303,1267.5124686384827,104341885.15379599,0,0.0000000000015701751656361579,0,0,0
451,166.84550326007673,0,42.01706697731797,144.83671199799736,198307.54922537692,-4090642.6847575675,2684901.875911105,4379749.960447448,200.46484851089275,-941.4709125671067,-836.4676391599602,-163.48553274501649,320.27188879809876,1068.207558162458,5.7468732468856025,-3.771972267035698,-6.171922391001794,-0.0000000000019286773380059384,0.000000000000665589720598141,0.000000000016745949339657425,0,4.112039166917332,113,80,0,-28.561406086700504,-1.4671972065776968,0,0.00000000437747284958548,-0.0000000003218006519385639,0.00000000011111632636647872,0.000000002794024708663005,0,0,0,0,0,0,270,126084.98885548754,0,0,-0.7373494946007985,-0.30069940712053667,-0.6048930396105618,0.29276193981847765,0.6647415200307651,-0.6873202733376266,0.6087743173013043,-0.6838849158334652,-0.4021134821039768,1275.237917433556,105977676.68844552,0,0.0000000000019287343419555333,0,0,0
452,166.84550326007673,0,42.015639151160244,144.84046336487728,197234.75884449482,-4090439.346051867,2683958.518926046,4378910.406540479,206.2129841858722,-945.2431443419999,-842.6404821445374,-163.5591462559214,320.41718575412887,1077.3736944463917,5.749401023149196,-3.772493013442691,-6.173766576532421,-0.0000000000023723867554769594,0.0000000000008151002574348227,0.00000000002069019327594636,0,4.143934506316948,113,80,0,-28.421960710015664,-1.454612873188536,0,0.00000000540847113227166,-0.0000000003958987445612554,0.00000000013599455326466908,0.000000003452083542011815,0,0,0,0,0,0,270,126435.71313608419,0,0,-0.7374026881754823,-0.3007771518390231,-0.6047895339729166,0.2926682142180432,0.6646905487325396,-0.687409478267544,0.6087549522246156,-0.6839002700374088,-0.402116685533895,1282.9853385449003,107628100.33116782,0,0.000000000002372846356812705,0,0,0
453,166.84550326007673,0,42.01421044615507,144.84421697189765,196152.80083186552,-4090230.257943682,2683011.389447108,4378064.678865432,211.96365640349794,-949.0159020568933,-848.8151783144147,-163.63302426108004,320.56394318303137,1086.5428261224313,5.751946338392174,-3.7730241488318237,-6.175628766546409,-0.000000000002923772272424849,0.0000000000009990011154508161,0.00000000002560342465513213,0,4.175866117335862,113,80,0,-28.28466909485639,-1.4422307071036815,0,0.00000000669282126509966,-0.0000000004878147373200772,0.00000000016671570864222636,0.000000004271850135432458,0,0,0,0,0,0,270,126786.6680674856,0,0,-0.7374558887731524,-0.3008549051031272,-0.6046859831261082,0.2925744555250557,0.6646395509209619,-0.6874986947811603,0.6087355748500468,-0.6839156332669771,-0.40211989068561715,1290.7544231687648,109293174.78692932,0,0.0000000000029237511817125664,0,0,0
454,166.84550326007673,0,42.01278085770167,144.8479728420159,195061.6721786186,-4090015.4178876937,2682060.486943154,4377212.775560115,217.7168827214315,-952.7891961061245,-854.9917456888926,-163.707167429386,320.71216239917464,1095.7149801679302,5.75450923003167,-3.773565683946511,-6.177508990734519,-0.0000000000036079575463963025,0.0000000000012269012154805396,0.00000000003173385298127503,0,4.207833532254971,113,80,0,-28.149484575508122,-1.4300454099955613,0,0.000000008295228395110247,-0.0000000006020048371708311,0.00000000020471187644946126,0.000000005294624066517219,0,0,0,0,0,0,270,127137.85561471873,0,0,-0.737509096540636,-0.30093266712322897,-0.6045823867579296,0.29248066346248,0.6645885264409475,-0.6875879231222708,0.6087161851145101,-0.683931005570847,-0.40212309756900005,1298.5448696270116,110972918.94056994,0,0.000000000003608157399558041,0,0,0
455,166.84550326007673,0,42.01135038118676,144.85173099822592,193961.3698488716,-4089794.8233210077,2681105.8108726493,4376354.694744303,223.47268073490744,-956.5630368948563,-861.1702023171148,-163.78157643344662,320.86184473006733,1104.8901836074588,5.75708973579729,-3.774117629694635,-6.1794072790931125,-0.000000000004459347110145533,0.000000000001509295525962366,0.00000000003939364115738575,0,4.239836299941624,113,80,0,-28.016361775118913,-1.4180518673520255,0,0.00000001029751962236059,-0.0000000007440806252693603,0.0000000002517799920586846,0.0000000065726334009226605,0,0,0,0,0,0,270,127489.27774636795,0,0,-0.7375623116249101,-0.3010104381098986,-0.6044787445555101,0.2923868377527733,0.6645374751370382,-0.6876771635349133,0.608696782954742,-0.6839463869978241,-0.40212630619392503,1306.3563832076056,112667351.85738842,0,0.000000000004459698407990634,0,0,0
456,166.84550326007673,0,42.009919011984444,144.85549146355862,192851.890779702,-4089568.471663115,2680147.360683646,4375490.4345197035,229.2310680770467,-960.3374348392412,-867.3505662783734,-163.85625194960272,321.0129915164033,1114.0684635132666,5.7596878937325116,-3.7746799971490006,-6.181323661925328,-0.000000000005520936446455686,0.0000000000018591202817361397,0.00000000004897939097459875,0,4.2718739852776615,113,80,0,-27.88525656342734,-1.40624514057468,0,0.000000012803326257732583,-0.0000000009211187774153632,0.00000000031017815901144837,0.00000000817202325322615,0,0,0,0,0,0,270,127840.93643452546,0,0,-0.7376155341731068,-0.3010882182739036,-0.6043750562053074,0.2922929781178769,0.6644863968533987,-0.6877664162633776,0.6086773683073035,-0.6839617775968433,-0.40212951657029805,1314.1886760084233,114376492.78373486,0,0.000000000005520788750174073,0,0,0
457,166.84550326007673,0,42.008486745456146,144.85925426108213,191733.23188108485,-4089336.360315854,2679185.1358137764,4374619.992969932,234.99206241917088,-964.112400366586,-873.5328556824168,-163.93119465794712,321.1656041120958,1123.2498470057467,5.762303742196097,-3.7752527975478243,-6.18325816984227,-0.000000000006845079963539156,0.0000000000022936490015510338,0.00000000006099425810439861,0,4.303946168610637,113,80,0,-27.756126016054917,-1.3946204594814555,0,0.000000015944086489293662,-0.000000001142056435876832,0.0000000003827482441190196,0.00000001017668712950782,0,0,0,0,0,0,270,128192.83365481281,0,0,-0.7376687643325119,-0.3011660078262082,-0.6042713213931048,0.29219908427921526,0.6644352914338154,-0.687855681552205,0.6086579411085777,-0.6839771774169697,-0.4021327287080501,1322.0414667843493,116100361.14760858,0,0.0000000000068449938030191225,0,0,0
458,166.84550326007673,0,42.007053576950504,144.86301941390246,190605.39003585652,-4089098.486663374,2678219.1356902393,4373743.368160478,240.75568147111838,-967.8879439155176,-879.7170886697572,-164.00640524234677,321.31968388432256,1132.434361253902,5.764937319863536,-3.7758360422952135,-6.185210833764218,-0.00000000000850023472716812,0.0000000000028356368806581537,0.00000000007607776042461826,0,4.3360524452271925,113,80,0,-27.62892837530138,-1.3831732151893166,0,0.00000001988675173199447,-0.000000001418196621104421,0.0000000004730721445392233,0.000000012693185685777797,0,0,0,0,0,0,270,128544.97138657745,0,0,-0.7377220022505724,-0.3012438069779821,-0.6041675398040007,0.2921051559576856,0.6643841587216908,-0.687944959646197,0.6086385012947693,-0.6839925865074005,-0.40213594261713725,1329.914480797628,117838976.5592634,0,0.000000000008500058997057615,0,0,0
459,166.84550326007673,0,42.00561950180332,144.86678694516357,189468.3620996559,-4088854.8480720934,2677249.3597297887,4372860.558138675,246.52194298156166,-971.6640759361483,-885.9032834119809,-164.08188439045807,321.4752322135587,1141.6220334758123,5.7675886657284865,-3.7764297429616738,-6.187181684921843,-0.000000000010571692687808573,0.000000000003510365246431454,0.00000000009504061524752283,0,4.36819242484756,113,80,0,-27.503623012381933,-1.3718989533547195,0,0.000000024843694267094882,-0.0000000017638552103025394,0.0000000005856712617200446,0.00000001585707051119817,0,0,0,0,0,0,270,128897.3516126298,0,0,-0.7377752480748924,-0.3013216159405959,-0.6040637111224105,0.29201119287366,0.6643329985600435,-0.6880342507904119,0.6086190488019031,-0.6840080049174639,-0.40213915830754077,1337.8074496714323,119592358.81181805,0,0.000000000010571787527009723,0,0,0
460,166.84550326007673,0,42.00418451533739,144.87055687804803,188322.14490087796,-4088605.441890663,2676275.807338723,4371971.560933669,252.29086473832615,-975.4408068902427,-892.0914581120579,-164.15763279375142,321.63225049362586,1150.8128909391041,5.770257819104202,-3.777033911284619,-6.189170754857448,-0.000000000013168896356733385,0.0000000000043528022836490904,0.00000000011891878611803366,0,4.400365731140278,113,80,0,-27.380170391050697,-1.3607933677512862,0,0.00000003108546310858245,-0.000000002197190292916137,0.0000000007262614956442571,0.00000001984102585898075,0,0,0,0,0,0,270,129249.9763197533,0,0,-0.7378285019532416,-0.30139943492563304,-0.6039598350320525,0.29191719474697375,0.664281810791503,-0.6881235552301775,0.6085995835658226,-0.6840234326966225,-0.4021423757892675,1345.7201112466134,121360527.88187395,0,0.000000000013169011150939943,0,0,0
461,166.84550326007673,0,42.00274861286249,144.8743292357773,187166.73524062894,-4088350.2654499263,2675298.477912873,4371076.374556388,258.06246456871025,-979.2181472513838,-898.2816310046544,-164.23365114752784,321.7907401317266,1160.0069609614216,5.772944819625017,-3.777648559168911,-6.191178075426239,-0.000000000016429845285258194,0.0000000000054066394574293495,0.00000000014903249769664987,0,4.432572001256178,113,80,0,-27.258532032553333,-1.3498522941649744,0,0.000000038957230346098155,-0.000000002741266801391795,0.0000000009020796832845967,0.00000002486536591046628,0,0,0,0,0,0,270,129602.84749812524,0,0,-0.7378817640335544,-0.30147726414488696,-0.6038559112159485,0.2918231612969248,0.6642305952583086,-0.6882128732110884,0.6085801055221891,-0.6840388698944723,-0.4021455950723498,1353.6522094415875,123143503.93013847,0,0.000000000016429971127952676,0,0,0
462,166.84550326007673,0,42.00131178967526,144.87810404161206,186002.12989266962,-4088089.3160628793,2674317.3708375897,4370174.996999508,263.8367603398072,-982.9961075051402,-904.4738203564449,-164.3099401509396,321.95070254848645,1169.2042709109005,5.7756497072477755,-3.778273698687396,-6.193203678797594,-0.00000000002053066774883231,0.000000000006726845458035121,0.00000000018706899552895814,0,4.464810885380829,113,80,0,-27.138670481857396,-1.3390717045887324,0,0.000000048900026016445386,-0.0000000034254250779034452,0.0000000011223021031511158,0.00000003121158842987456,0,0,0,0,0,0,270,129955.96714210212,0,0,-0.737935034463932,-0.3015551038103657,-0.6037519393564172,0.2917290922422692,0.6641793518023067,-0.6883022049790116,0.6085606146064803,-0.6840543165607446,-0.402148816166846,1361.6034941153187,124941307.3020553,0,0.000000000020530520816997595,0,0,0
463,166.84550326007673,0,41.99987404105913,144.88188131885278,184828.32560337055,-4087822.591024631,2673332.485487733,4369267.426237423,269.61376995882796,-986.7746981492336,-910.6680444664265,-164.38650050701233,322.1121391780003,1178.404848206641,5.778372522253323,-3.7789093420815028,-6.195247597456387,-0.000000000025694987576206655,0.000000000008382623851131443,0.000000000235187012937365,0,4.497082046304591,113,80,0,-27.02054927510954,-1.3284477016995924,0,0.00000006147819504406047,-0.000000004287042618422548,0.0000000013985817892996173,0.000000039239899800492004,0,0,0,0,0,0,270,130309.33724932808,0,0,-0.737988313392647,-0.30163295413429814,-0.6036479191350638,0.2916349873012113,0.6641280802649452,-0.6883915507800926,0.6085411107539889,-0.6840697727453063,-0.40215203908284036,1369.5737209333524,126753958.52844103,0,0.00000000002569468481113308,0,0,0
464,166.84550326007673,0,41.99843536228417,144.88566109083993,183645.31909164973,-4087550.0876123635,2672343.821227658,4368353.660226212,275.39351137342567,-990.5539296937063,-916.8643216662334,-164.46333292266206,322.27505146786837,1187.6087203191864,5.781113305247934,-3.7795555017618176,-6.19730986420431,-0.000000000032207924446264834,0.000000000010463217214264385,0.00000000029615355269760963,0,4.529385159009511,113,80,0,-26.904132908270157,-1.3179765136022592,0,0.00000007741495039621227,-0.000000005373805143829551,0.0000000017457393856015126,0.00000004941190765978599,0,0,0,0,0,0,270,130662.95982165492,0,0,-0.7380416009681431,-0.30171081532913313,-0.6035438502327815,0.29154084619140547,0.6640767804872738,-0.6884809108607559,0.6085215938998217,-0.6840852384981618,-0.40215526383044337,1377.5626512368544,128581478.32612802,0,0.00000000003220827075844489,0,0,0
465,166.84550326007673,0,41.996995748607084,144.88944338095453,182453.10704893898,-4087271.8030852904,2671351.377411205,4367433.696903606,281.1760025720215,-994.3338126610896,-923.0626703204531,-164.54043810871894,322.4394408792427,1196.8159147709998,5.7838720971647914,-3.7802121903087444,-6.199390512161257,-0.000000000040436919107237714,0.000000000013082144459104697,0.0000000003735193824916016,0,4.561719910272325,113,80,0,-26.78938680687998,-1.307654488824481,0,0.00000009763847605534144,-0.000000006746638376624201,0.0000000021826527076752477,0.00000006232004720272749,0,0,0,0,0,0,270,131016.83686466781,0,0,-0.7380948973390395,-0.30178868760754507,-0.6034397323297396,0.2914466686299461,0.6640254523099398,-0.6885702854677117,0.6085020639788978,-0.684100713869453,-0.4021584904197919,1385.5700519146067,130423887.59861374,0,0.00000000004043644116741716,0,0,0
466,166.84550326007673,0,41.99555519527105,144.89322821261842,181251.68613911513,-4086987.734684616,2670355.1533816834,4366507.534188954,286.9612615841319,-998.1143575865716,-929.2631088269428,-164.61781677994543,322.6053088868678,1206.0264591369437,5.78664893926542,-3.7808794204731826,-6.2014895747667325,-0.00000000005084635449574754,0.000000000016382548783386514,0.0000000004718484034004222,0,4.594085998282868,113,80,0,-26.676277296913245,-1.2974780915499757,0,0.0000001233417965360608,-0.00000000848349808684934,0.0000000027334038357191797,0.00000007872579430510285,0,0,0,0,0,0,270,131370.97038790587,0,0,-0.7381482026541333,-0.3018665711824377,-0.603335565105382,0.2913524543333651,0.663974095573185,-0.688659674847958,0.6084825209259481,-0.684116198909461,-0.40216171886104946,1393.5956952779115,132281207.4367171,0,0.000000000050846429307869125,0,0,0
467,166.84550326007673,0,41.99411369750568,144.89701560929484,180041.05299845152,-4086697.8796334947,2669355.148471863,4365575.169983191,292.74930648069665,-1001.8955750181658,-935.4656556171471,-164.69546965505674,322.7726569791251,1215.2403810447618,5.789443873141092,-3.781557205177258,-6.203607085781306,-0.00000000006403655914707657,0.000000000020550526921380667,0.0000000005970158021579469,0,4.6264831322771975,113,80,0,-26.56477157667477,-1.2874438970760484,0,0.00000015606063607538364,-0.000000010684276601360243,0.000000003428760454395566,0.00000009960936097766479,0,0,0,0,0,0,270,131725.3624046673,0,0,-0.7382015170623997,-0.3019444662669467,-0.6032313482384186,0.2912582030176255,0.663922710116843,-0.6887490792487858,0.6084629646755135,-0.6841316936686059,-0.4021649491644062,1401.6393589383572,134153459.11924057,0,0.0000000000640369467117476,0,0,0
468,166.84550326007673,0,41.99267125052687,144.90080559448862,178821.20423557516,-4086402.2351369895,2668351.3620039583,4364636.602168804,298.5401553744091,-1005.6774755168797,-941.6703291564165,-164.77339745674442,322.9414866580755,1224.4577081755592,5.792256940714224,-3.7822455575151297,-6.2057430792881165,-0.00000000008077627666395193,0.000000000025820990044616116,0.000000000756595041562432,0,4.658911032184827,113,80,0,-26.45483768970015,-1.277548587483778,0,0.0000001977748197091086,-0.000000013477163673471092,0.0000000043080916334967036,0.00000012623441698123774,0,0,0,0,0,0,270,132080.0149325013,0,0,-0.7382548407129972,-0.30202237307444263,-0.60312708140682,0.2911639143981176,0.6638712957803354,-0.6888384989177825,0.6084433951619431,-0.6841471981974497,-0.40216818134007937,1409.7008256883921,136040664.1136391,0,0.00000000008077630748287566,0,0,0
469,166.84550326007673,0,41.99122784953674,144.90459819174674,177592.1364313988,-4086100.7983820294,2667343.793289616,4363691.828609796,304.3338264200464,-1009.4600696568828,-947.8771479443254,-164.85160091169303,323.1117994395025,1233.6784682642879,5.795088184239714,-3.782944490753898,-6.2078975896944835,-0.0000000001020518710490082,0.00000000003249587606469867,0.000000000960364143946857,0,4.691369428289431,113,80,0,-26.346444498619192,-1.2677889475087822,0,0.0000002510405261241144,-0.00000001702690452761691,0.000000005421849091594951,0.00000016023250331134684,0,0,0,0,0,0,270,132434.9299926682,0,0,-0.7383081737552688,-0.3021002918185349,-0.6030227642878132,0.2910695881896532,0.6638198524026713,-0.6889279341028359,0.6084238123193941,-0.6841627125466953,-0.40217141539831325,1417.779883384658,137942844.07669565,0,0.00000000010205192345565093,0,0,0
470,166.84550326007673,0,41.98978348972354,144.9083934246587,176353.84613907523,-4085793.566537367,2666332.441629902,4362740.847151655,310.13033781480175,-1013.2433680256752,-954.086130514992,-164.9300807506046,323.28359685295624,1242.9026891002288,5.797937646306188,-3.7836540183346004,-6.210070651733552,-0.0000000001291350464538931,0.000000000040964996348397406,0.0000000012209693961182209,0,4.723858060902464,113,80,0,-26.239561659945494,-1.2581618606024192,0,0.0000003191630299013483,-0.00000002154553619141034,0.000000006834785575253361,0.00000020371328898603214,0,0,0,0,0,0,270,132790.10961079877,0,0,-0.738361516338744,-0.30217822271307493,-0.6029183965578739,0.2909752241064608,0.6637683798224406,-0.6890173850521387,0.6084042160818294,-0.6841782367671888,-0.40217465134937963,1425.8763248340324,139860020.8552029,0,0.00000000012913465313970986,0,0,0
471,166.84550326007673,0,41.988338166261585,144.91219131685693,175106.32988394052,-4085480.5367535376,2665317.3063152884,4361783.655621316,315.92970779861645,-1017.0273812242548,-960.2972954373962,-165.00883770821542,323.4568804417977,1252.1303985274767,5.80080536983721,-3.784374153873389,-6.212262300466106,-0.00000000016366257368711566,0.00000000005172576145683227,0.0000000015547847897389756,0,4.756376680049124,113,80,0,-26.13415959975546,-1.2486643051726323,0,0.0000004064226577442451,-0.0000000273063657757491,0.000000008630135470531309,0.00000025940879290786207,0,0,0,0,0,0,270,133145.55581638863,0,0,-0.7384148686131419,-0.3022561659721603,-0.6028139778927214,0.2908808218621803,0.6637168778778149,-0.6891068520141912,0.6083846063830175,-0.6841937709099197,-0.4021778892035778,1433.9899476823268,141792216.4866513,0,0.0000000001636625815032262,0,0,0
472,166.84550326007673,0,41.98689187431107,144.91599189201722,173849.58416345716,-4085161.7061628136,2664298.386625639,4360820.251827129,321.73195465451346,-1020.8121198672841,-966.5106613156987,-165.08787252331945,323.63165176324117,1261.3616244454222,5.8036913980922975,-3.785104911162875,-6.214472571282478,-0.00000000020775031373381994,0.00000000006541999524615618,0.0000000019830460405057633,0,4.788925045166137,113,80,0,-26.03020949022247,-1.2392933509955675,0,0.00000051837078291524,-0.000000034662195651152974,0.000000010915053336510287,0.0000003308623092548287,0,0,0,0,0,0,270,133501.2706431128,0,0,-0.7384682307283733,-0.3023341218101373,-0.6027095079673119,0.29078638116985783,0.663665346406541,-0.6891963352378073,0.6083649831565292,-0.6842093150260227,-0.4021811289712345,1442.1205543055898,143739453.1999232,0,0.00000000020775025382087744,0,0,0
473,166.84550326007673,0,41.98544460901808,144.91979517385897,172583.60544716287,-4084837.0718791634,2663275.6818301966,4359850.633558821,327.53709670893056,-1024.5975945832558,-972.7262467895578,-165.1671859387867,323.8079123883967,1270.5963948092367,5.806595774667806,-3.7858463041737456,-6.216701499904672,-0.00000000026413128406369217,0.00000000008287711933422406,0.0000000025333392985913843,0,4.82150292481088,113,80,0,-25.927683226972654,-1.2300461557884963,0,0.0000006622181342344301,-0.00000004406911983497744,0.000000013827699304243185,0.000000422676254805537,0,0,0,0,0,0,270,133857.25612886448,0,0,-0.7385216028345429,-0.30241209044160344,-0.6026049864558347,0.290691901741942,0.663613785245941,-0.6892858349721158,0.6083453463357392,-0.6842248691667773,-0.40218437066270474,1450.2679517039633,145701753.41599348,0,0.00000000026413130095740753,0,0,0
474,166.84550326007673,0,41.983996365514415,144.92360118614593,171308.39017661195,-4084506.630998207,2662249.191187568,4358874.798587461,333.3451523320536,-1028.3838160146568,-978.9440705344448,-165.24677870158484,323.9856639023169,1279.834737630351,5.809518543497554,-3.786598347056704,-6.218949122388708,-0.0000000003363449327580427,0.00000000010516567333334214,0.0000000032415480654705436,0,4.854110096381326,113,80,0,-25.826553407230925,-1.2209199619358766,0,0.0000008473449570597253,-0.000000056117639197857725,0.000000017546483682622984,0.0000005408377911493051,0,0,0,0,0,0,270,134213.51431552382,0,0,-0.7385749850819538,-0.3024900720814143,-0.6025004130317028,0.29059738329027524,0.6635621942329063,-0.6893753514665689,0.6083256958538218,-0.6842404333836107,-0.40218761428837163,1458.4319513980402,147679139.74863586,0,0.0000000003363449304976607,0,0,0
475,166.84550326007673,0,41.982547138917525,144.92740995268628,170023.9347653184,-4084170.3805971723,2661218.9139457103,4357892.744665425,339.1561399381488,-1032.1707948181281,-985.1641512619568,-165.32665156279688,324.1649079040311,1289.076680976932,5.8124597488531595,-3.7873610541448577,-6.221215475127295,-0.000000000428979857154968,0.00000000013366945482458474,0.00000000415442597074334,0,4.886746345846374,113,80,0,-25.726793308725874,-1.21191209336066,0,0.00000108597224750515,-0.00000007157340491248447,0.000000022302146631068008,0.0000006931472556680754,0,0,0,0,0,0,270,134570.04724956877,0,0,-0.738628377621106,-0.30256806694468164,-0.6023957873675504,0.290502825526094,0.6635105732038973,-0.6894648849709398,0.6083060316437511,-0.6842560077280975,-0.40219085985864644,1466.6123693276704,149671635.00513417,0,0.00000000042898012540929387,0,0,0
