time(s),mass(kg),thrust(N),lat(deg),lon(deg),altitude(m),pos_ECI_X(m),pos_ECI_Y(m),pos_ECI_Z(m),vel_ECI_X(m/s),vel_ECI_Y(m/s),vel_ECI_Z(m/s),vel_NED_X(m/s),vel_NED_Y(m/s),vel_NED_Z(m/s),acc_ECI_X(m/s2),acc_ECI_Y(m/s2),acc_ECI_Z(m/s2),acc_Body_X(m/s2),acc_Body_Y(m/s2),acc_Body_Z(m/s2),Isp(s),Mach number,attitude_azimuth(deg),attitude_elevation(deg),attitude_roll(deg),angle of attack alpha(deg),angle of attack beta(deg),all angle of attack gamma(deg),dynamic pressure(Pa),aeroforce_Body_X[N],aeroforce_Body_Y[N],aeroforce_Body_Z[N],thrust_Body_X[N],thrust_Body_Y[N],thrust_Body_Z[N],gimbal_angle_pitch(deg),gimbal_angle_yaw(deg),wind speed(m/s),wind direction(deg),downrange(m),IIP_lat(deg),IIP_lon(deg),dcmBODY2ECI_11,dcmBODY2ECI_12,dcmBODY2ECI_13,dcmBODY2ECI_21,dcmBODY2ECI_22,dcmBODY2ECI_23,dcmBODY2ECI_31,dcmBODY2ECI_32,dcmBODY2ECI_33,inertial velocity(m/s),kinematic_energy_NED(J),loss_gravity(m/s2),loss_aerodynamics(m/s2),loss_thrust(m/s2),is_powered(1=powered 0=free),is_separated(1=already 0=still)
348,166.2661190481557,0,42.15940905620173,144.4604232953188,261644.64511227887,-4082273.721709795,2762411.7517008795,4434360.442069902,-386.0866206095534,-551.4959083073569,-202.98678805215243,-157.6398165181331,313.68985915989583,128.32548269759533,5.572550483115596,-3.7708590826823687,-6.071397613277546,0,0,-0,0,1.3637040876634903,113,80,0,-79.88321590801722,-18.978934053025636,0,0.0000000000000045282724971701525,-0.0000000000000006102685582104232,0.0000000000000033297239516656747,0.0000000000000033297239516656747,0,0,0,0,0,0,270,91048.07382290614,0,0,-0.7319003966062703,-0.2927169881337296,-0.6153361474068479,0.30226431400613246,0.6698599650309176,-0.6781769029738332,0.6107029506445718,-0.682352102734868,-0.40179287446060796,703.1459675040392,11615273.679925233,0,0.000000000000000003670432447116126,0,0,0
349,166.2661190481557,0,42.158045669536115,144.46406961898626,261511.82411641348,-4082657.0219128802,2761858.3704516655,4434154.419569932,-380.5136426486849,-555.2665019060122,-209.05822568091787,-157.68914268690372,313.68831660375275,137.31656783782955,5.573407959646815,-3.7703297981372694,-6.071480377835007,0,0,-0,0,1.375381112334531,113,80,0,-78.59861623940928,-16.88900163112676,0,0.000000000000004719320177651798,-0.0000000000000006370978058813651,0.0000000000000034647947272951383,0.0000000000000034647947272951383,0,0,0,0,0,0,270,91385.80625911335,0,0,-0.7319537038314987,-0.29279501363082444,-0.6152356096978423,0.30217250419825,0.669810886948986,-0.6782662850467881,0.6106844955899152,-0.682366804378362,-0.4017959570833848,704.8523690146499,11815042.130712517,0,0.000000000000000003831795735226383,0,0,0
350,166.2661190481557,0,42.15668182683043,144.46771592981113,261370.01185186114,-4083034.748706745,2761301.218871812,4433942.325588218,-374.93979964649986,-559.0365712698012,-215.12975427531038,-157.73868155053083,313.6881643826515,146.30802405730904,5.574280567465265,-3.7698106121067467,-6.071579544864395,0,0,-0,0,1.3877404533001332,113,80,0,-77.33635401385203,-15.209777936931905,0,0.0000000000000049306532575476554,-0.0000000000000006668238518752388,0.00000000000000361396691283904,0.00000000000000361396691283904,0,0,0,0,0,0,270,91723.57844304582,0,0,-0.732007003225136,-0.2928730262437224,-0.6151350564942625,0.3020806881086818,0.6697617968759176,-0.6783556540026238,0.6106660340162543,-0.6823815105528476,-0.40179904050964693,706.670045035594,12028338.993886856,0,0.0000000000000000040105816849078335,0,0,0
351,166.2661190481557,0,42.15531752437306,144.47136224886512,261219.2079353882,-4083406.9012187803,2760740.2974805054,4433724.160025592,-369.3650764665233,-562.8061264947341,-221.20139023884082,-157.7884334749297,313.6894025862776,155.29987565951072,5.575168316984363,-3.769301519606422,-6.071695116484352,0,0,-0,0,1.4007641819493626,113,80,0,-76.0970554674249,-13.833165882430169,0,0.0000000000000051640003220270446,-0.0000000000000006995086473623458,0.0000000000000033576345382621683,0.0000000000000037791767717262736,0,0,0,0,0,0,270,92061.39214512898,0,0,-0.7320602949302768,-0.2929510261795718,-0.6150344875264573,0.30198886549004667,0.6697126946822916,-0.6784450100792385,0.610647565873009,-0.6823962212979492,-0.40180212474755495,708.5981588860666,12255166.580680441,0,0.0000000000000000042071628986525325,0,0,0
352,166.2661190481557,0,42.153952758447005,144.47500859722135,261059.4119594628,-4083773.4785612365,2760175.6067868383,4433499.9227664815,-363.7894579617534,-566.5751776719105,-227.27314997726077,-157.83839882835215,313.69203131540075,164.29214695378855,5.57607121884428,-3.768802515800301,-6.071827095057528,0,0,-0,0,1.4144340850322747,113,80,0,-74.88123800582503,-12.68531238893155,0,0.000000000000005421300816848519,-0.0000000000000007321795516598414,0.000000000000003093398760145238,0.000000000000003974825668903221,0,0,0,0,0,0,270,92399.24913648932,0,0,-0.7321135790899439,-0.2930290136453977,-0.6149339025245868,0.30189703609487684,0.6696635802385482,-0.6785343535144099,0.6106290911095222,-0.6824109366533445,-0.4018052098052784,710.6358324617819,12495527.34953808,0,0.000000000000000004403660564470023,0,0,0
353,166.2661190481557,0,42.15258752532983,144.47865499595486,260890.62349223252,-4084134.47983121,2759607.1472898154,4433269.613678909,-358.2129289744346,-570.3437348876686,-233.34504989880648,-157.88857798139526,313.6960506818782,173.2848622557362,5.576989283912256,-3.7683135960006453,-6.071975483190657,0,0,-0,0,1.4287317611532606,113,80,0,-73.68931470229398,-11.714257114210136,0,0.0000000000000057047290622969524,-0.0000000000000007680559860535196,0.0000000000000028893436504767965,0.000000000000004190719128348118,0,0,0,0,0,0,270,92737.15118878748,0,0,-0.73216685584709,-0.29310698884810416,-0.614833301218618,0.3018051996756153,0.6696144534149855,-0.6786236845457961,0.61061060967506,-0.6824256566587658,-0.4018082956909972,712.782148150706,12749423.906188928,0,0.000000000000000004619437745046947,0,0,0
354,166.2661190481557,0,42.15122182129361,144.48230146614276,260712.84207753,-4084489.9041106347,2759034.9194783564,4433033.232614486,-352.63547433583045,-574.1118082237325,-239.417106414443,-157.93897130700995,313.7014608086577,182.27804588754842,5.577922523282972,-3.7678347556678626,-6.072140283734691,0,0,-0,0,1.443638710863184,113,80,0,-72.52159948416917,-10.882485067220887,0,0.0000000000000060167215657794105,-0.0000000000000008074194682136841,0.000000000000002750810763478413,0.000000000000004428803641242306,0,0,0,0,0,0,270,93075.10007371502,0,0,-0.7322201253446003,-0.2931849519944774,-0.6147326833383222,0.30171335598461135,0.6695653140817581,-0.6787130034109408,0.61059212151881,-0.6824403813539998,-0.40181138241290065,715.0361507964788,13016859.003722455,0,0.0000000000000000048561876155889045,0,0,0
355,166.2661190481557,0,42.149855642604905,144.4859480288646,260526.06723486166,-4084839.750466271,2758458.9238313017,4432790.779408411,-347.05707886599606,-577.879407757361,-245.48933593810852,-157.98957918051042,313.70826182978135,191.2717221783837,5.578870948278882,-3.767365990410387,-6.072321499784885,0,0,-0,0,1.4591364198801526,113,80,0,-71.37831285247545,-10.162287695535841,0,0.000000000000006360008082843095,-0.0000000000000008505841219765475,0.0000000000000026406058197740964,0.000000000000004691264266942314,0,0,0,0,0,0,270,93413.09756371033,0,0,-0.7322733877252938,-0.2932629032911887,-0.6146320486132694,0.30162150477411714,0.6695161621088752,-0.6788023103472759,0.6105736265898806,-0.6824551107788885,-0.4018144699791881,717.3968497005894,13297835.542668767,0,0.0000000000000000051157994596012224,0,0,0
356,166.2661190481557,0,42.14848898552461,144.48959470520265,260330.2984593995,-4085184.0179496924,2757879.160817418,4432542.253879468,-341.4777273735499,-581.6465435614954,-251.56175488695868,-158.0404019795825,313.71645389038946,200.26591546472713,5.579834570450588,-3.7669072959845766,-6.072519134680946,0,0,-0,0,1.4752064351464627,113,80,0,-70.2595879877247,-9.532785114220781,0,0.000000000000006737646944858058,-0.0000000000000008979004087764795,0.0000000000000025695580832430027,0.000000000000004980554035378366,0,0,0,0,0,0,270,93751.14543174361,0,0,-0.7323266431319259,-0.29334084294479723,-0.6145313967728264,0.3015296457962854,0.6694669973661984,-0.678891605592125,0.6105551248373006,-0.6824698449733311,-0.40181755839806943,719.8632206544833,13592356.571083196,0,0.000000000000000005400381111418258,0,0,0
357,166.2661190481557,0,42.14712184630802,144.4932415162423,260125.53522197716,-4085522.705597276,2757295.6308953986,4432287.655830021,-335.89740465544577,-585.4132257049071,-257.6343796816111,-158.09144008429308,313.7260371467253,209.26065009075245,5.580813401577194,-3.766458668294604,-6.0727331920071475,0,0,-0,0,1.491830433589212,113,80,0,-69.16547710660174,-8.977961632842204,0,0.000000000000007153065250797021,-0.0000000000000009497593521443718,0.0000000000000025239232325461334,0.000000000000005299427467405191,0,0,0,0,0,0,270,94089.24545163404,0,0,-0.7323798917071906,-0.2934187711617534,-0.6144307275461491,0.30143777880316275,0.6694178197234395,-0.6789808893827071,0.6105366162100182,-0.6824845839772817,-0.40182064767776393,722.4342079929613,13900425.284635225,0,0.000000000000000005712284364256393,0,0,0
358,166.2661190481557,0,42.145754221204676,144.4968884830723,259911.77696908265,-4085855.81243019,2756708.334513873,4432026.985046014,-330.31609549674374,-589.1794642523456,-263.70722674638995,-158.142693877099,313.73701176613923,218.25595040868595,5.581807453666688,-3.7660201033923593,-6.072963675592471,0,0,-0,0,1.508990283592203,113,80,0,-68.0959579476188,-8.485337342304355,0,0.000000000000007610104612141644,-0.0000000000000010065973218864178,0.0000000000000024855850442475635,0.000000000000005650965373671739,0,0,0,0,0,0,270,94427.39939697264,0,0,-0.732433133593723,-0.29349668814840224,-0.6143300406621827,0.30134590354668844,0.6693686290501596,-0.679070161956141,0.6105181006569006,-0.6824993278307527,-0.40182373782650177,725.1087266604691,14222045.026701761,0,0.000000000000000006054133744439399,0,0,0
359,166.2661190481557,0,42.144386106458356,144.50053562678502,259689.0231228387,-4086183.3374543805,2756117.272111405,4431760.241296962,-324.7337846703815,-592.945269264686,-269.780312509571,-158.19416374285677,313.7493779270937,227.2518407791694,5.582816738956332,-3.7655915974773615,-6.073210589510766,0,0,-0,0,1.5266680993061181,113,80,0,-67.05094027834629,-8.04504957012776,0,0.000000000000008113073246030675,-0.0000000000000010689014543906194,0.0000000000000024546366727771815,0.00000000000000603864317242483,0,0,0,0,0,0,270,94765.60904264178,0,0,-0.7324863689340996,-0.2935745941109854,-0.6142293358496546,0.30125401977869043,0.6693194252157662,-0.6791594235494466,0.6104995781267324,-0.6825140765738144,-0.4018268288525234,727.8856642821607,14557219.288464645,0,0.0000000000000000064288591115850435,0,0,0
360,166.2661190481557,0,42.14301749830704,144.50418296847695,259457.27308101486,-4086505.2796605616,2755522.4441165025,4431487.424335951,-319.1504569369446,-596.7106507990768,-275.8536534036261,-158.2458500688306,313.7631358191688,236.24834557162427,5.583841269913052,-3.7651731468966694,-6.073473938080899,0,0,-0,0,1.5448462880225606,113,80,0,-66.03027233178902,-7.6492048343263335,0,0.000000000000008666805334704266,-0.0000000000000011372157968296427,0.0000000000000024569734420071425,0.000000000000006466382474391237,0,0,0,0,0,0,270,95103.87616392701,0,0,-0.7325395978708426,-0.29365248925564524,-0.6141286128370729,0.3011621272508803,0.6692702080895121,-0.6792486743995497,0.6104810485682164,-0.6825288302465943,-0.40182992076407986,730.7638832319549,14905951.70901261,0,0.000000000000000006839732612633308,0,0,0
361,166.2661190481557,0,42.14164839298274,144.5078305292488,259216.52621699777,-4086821.638024201,2754923.850947615,4431208.533899632,-313.56609704443656,-600.4756189090873,-281.9272658654687,-158.29775324470336,313.7782856430672,245.2454891646148,5.584881059233839,-3.7647647481447963,-6.073753725866925,0,0,-0,0,1.5635075909161087,113,80,0,-65.03374709432028,-7.2914132390506605,0,0.000000000000009276728712280564,-0.000000000000001212148276123992,0.000000000000002469632220521469,0.0000000000000069385834401384705,0,0,0,0,0,0,270,95442.20253687819,0,0,-0.7325928205464206,-0.29373037378842604,-0.6140278713527194,0.3010702257148514,0.6692209775404924,-0.6793379147432862,0.6104625119299699,-0.6825435888892807,-0.4018330135694329,733.7422226901701,15268246.075447451,0,0.000000000000000007290410596357982,0,0,0
362,166.2661190481557,0,42.140278786711605,144.51147833020596,258966.78187979385,-4087132.411505509,2754321.4930131426,4430923.569708217,-307.9806897280489,-604.240183644855,-288.001166336699,-158.34987366258483,313.7948276106208,254.24329594621332,5.585936119846162,-3.764366397863639,-6.074049957678257,0,0,-0,0,1.582635117518401,113,80,0,-64.06110838185786,-6.966448379691359,0,0.000000000000009948942105684701,-0.0000000000000012943786086017537,0.0000000000000024937967980684226,0.000000000000007460201362138347,0,0,0,0,0,0,270,95780.5899381437,0,0,-0.7326460371032512,-0.29380824791528015,-0.6139271111246466,0.3009783149220726,0.669171733437643,-0.6794271448174038,0.6104439681605272,-0.68255835254212,-0.4018361072768549,736.8195006837373,15644106.32299467,0,0.000000000000000007784981185654923,0,0,0
363,166.2661190481557,0,42.13890867571374,144.51512639245874,258708.0393940173,-4087437.5990494234,2753715.3707114346,4430632.531465474,-302.39421970993016,-608.004355053233,-294.07537126384926,-158.40221171702137,313.8127619447962,263.2417903143646,5.587006464908383,-3.7639780928424,-6.074362638569862,0,0,-0,0,1.6022123743310719,113,80,0,-63.1120566543401,-6.6699951633889984,0,0.000000000000010690303349856313,-0.0000000000000013844350910863452,0.000000000000002524670863215384,0.000000000000008036203557481054,0,0,0,0,0,0,270,96119.04014485487,0,0,-0.7326992476837038,-0.2938861118420679,-0.6138263318806764,0.30088639462388767,0.6691224756497403,-0.6795163648585669,0.6104254172083373,-0.6825731212454197,-0.4018392018946295,739.9945161024141,16033536.535118315,0,0.000000000000000008326621797705947,0,0,0
364,166.2661190481557,0,42.13753805620319,144.51877473712275,258440.29805987608,-4087737.199585598,2753105.484430797,4430335.41885872,-296.80667169895486,-611.7681431779371,-300.14989709862965,-158.45476780500587,313.83208887970113,272.2409966772506,5.588092107810185,-3.7635998300175255,-6.074691773842443,0,0,-0,0,1.622223288012102,113,80,0,-62.18625453079909,-6.398460235563904,0,0.000000000000011508530222230382,-0.0000000000000014813548835966297,0.000000000000002568552629724794,0.000000000000008668063936357234,0,0,0,0,0,0,270,96457.55493544896,0,0,-0.7327524524300999,-0.29396396577456174,-0.6137255333483909,0.3007944645715092,0.6690732040453954,-0.6796055751033594,0.6104068590217622,-0.6825878950395481,-0.40184229743105115,743.2660506848877,16436540.94364031,0,0.000000000000000008909541475299513,0,0,0
365,166.2661190481557,0,42.136166924387894,144.5224233853191,258163.55715317,-4088031.212028389,2752491.8345494927,4430032.231558821,-291.218030390492,-615.5315580596931,-306.224760298174,-158.50754232598672,313.85280866059173,281.2409394536568,5.589193062173015,-3.763231606472643,-6.075037369042648,0,0,-0,0,1.6426522235848076,113,80,0,-61.283331978296964,-6.148827668134966,0,0.00000000000001241231580375389,-0.0000000000000015877306611589218,0.0000000000000026213681176256038,0.000000000000009367254098737091,0,0,0,0,0,0,270,96796.13608851492,0,0,-0.7328056514847159,-0.2940418099184492,-0.6136247152551335,0.3007025245160164,0.6690239184930566,-0.6796947757882874,0.6103882935490781,-0.6826026739649342,-0.40184539389442553,746.6328709691163,16853123.928864077,0,0.000000000000000009549333744291386,0,0,0
366,166.2661190481557,0,42.13479527646958,144.5260723581748,257877.81592526846,-4088319.6352768405,2751874.4214357454,4429722.969220182,-285.6282804661732,-619.2946097363844,-312.2999773252857,-158.5605356818781,313.8749215438791,290.2416430733366,5.590309341850507,-3.7628734194384954,-6.075399429963274,0,0,-0,0,1.6634839981223402,113,80,0,-60.40289115762003,-5.918547827719496,0,0.000000000000013411460579913382,-0.0000000000000017045656080556999,0.000000000000002688841778467212,0.00000000000001014163480658647,0,0,0,0,0,0,270,97134.7853837552,0,0,-0.7328588449897868,-0.29411964447933614,-0.6135238773280014,0.30061057420835047,0.6689746188610047,-0.6797839671497843,0.6103697207384728,-0.6826174580620703,-0.40184849129306965,750.0937302017511,17283290.019702516,0,0.000000000000000010252032210855935,0,0,0
367,166.2661190481557,0,42.13342310864377,144.5297216768231,257583.07360311504,-4088602.468214672,2751253.245447743,4429407.631480739,-280.0374065936599,-623.057308243198,-318.3755646486843,-158.6137482770698,313.89842779713695,299.24313197737877,5.59144096092897,-3.7625252662929145,-6.075777962643504,0,0,-0,0,1.6847038903551814,113,80,0,-59.54451091691175,-5.7054508802471675,0,0.000000000000014517023852732506,-0.0000000000000018329830592491025,0.0000000000000027762976064471225,0.000000000000011000092635344368,0,0,0,0,0,0,270,97473.50460172255,0,0,-0.7329120330875065,-0.2941974696627495,-0.613423019293842,0.3005186133993105,0.6689253050173511,-0.6798731494242138,0.6103511405380458,-0.6826322473715106,-0.401851589635312,753.6473702019605,17727043.89381043,0,0.000000000000000011024393121957788,0,0,0
368,166.2661190481557,0,42.13205041709968,144.53337136240378,257279.32938919216,-4088879.709710263,2750628.306933638,4429086.217961961,-274.445393426411,-626.819663612773,-324.4515387432518,-158.66718051843662,313.92332769910934,308.2454306185731,5.59258793372782,-3.762187144560751,-6.076172973369124,0,0,-0,0,1.706297646636486,113,80,0,-58.70775093141083,-5.507678805771306,0,0.00000000000001574149745322524,-0.000000000000001974241911889733,0.00000000000000288465815570395,0.000000000000011952683701010992,0,0,0,0,0,0,270,97812.29552383897,0,0,-0.73296521592003,-0.294275285674141,-0.6133221408792497,0.30042664183955037,0.6688759768300367,-0.6799623228478725,0.6103325528958078,-0.6826470419338728,-0.4018546889294925,757.2925231754709,18184390.377721228,0,0.000000000000000011873988057169559,0,0,0
369,166.2661190481557,0,42.13067719802015,144.5370214360634,256966.58246153686,-4089151.35861664,2749999.6062315535,4428758.728268836,-268.852225603449,-630.5816858753462,-330.5279160902792,-158.72083281534836,313.94962153971807,317.2485634617785,5.593750274800048,-3.7618590519138384,-6.076584468672743,0,0,-0,0,1.728251483681965,113,80,0,-57.89215549321904,-5.323631473673241,0,0.00000000000001709900523308112,-0.000000000000002129754165380566,0.0000000000000029909923077798753,0.000000000000013010799010678445,0,0,0,0,0,0,270,98151.15993213777,0,0,-0.7330183936294764,-0.2943530927188879,-0.6132212418105618,0.30033465927957576,0.6688266341668303,-0.6800514876569935,0.6103139577596787,-0.6826618417898387,-0.40185778918396287,761.0279134751263,18655334.44698811,0,0.000000000000000012809309422587319,0,0,0
370,166.2661190481557,0,42.12930344758165,144.5406719189557,256644.83197370544,-4089417.41377146,2749367.1436695806,4428425.161989867,-263.25788774912667,-634.3433850589004,-336.6047131777138,-158.77470557968016,313.977309620072,326.2525549842893,5.594927998932728,-3.7615409861709703,-6.077012455334084,0,0,-0,0,1.7505520884787407,113,80,0,-57.09725695965612,-5.1519235072405145,0,0.00000000000001860553238867198,-0.000000000000002301104900744835,0.0000000000000031197651918762054,0.000000000000014187354880558953,0,0,0,0,0,0,270,98490.0996097445,0,0,-0.73307156635793,-0.29443089100229836,-0.6131203218138537,0.3002426654697394,0.6687772768953251,-0.6801406440877504,0.610295355077488,-0.6826766469801544,-0.4018608904070866,764.8522593047412,19139881.226329625,0,0.000000000000000013839890615828746,0,0,0
371,166.2661190481557,0,42.12792916195414,144.5443228322418,256314.07705477625,-4089677.8739969977,2748730.919565786,4428085.518697068,-257.66236447289214,-638.1047711893099,-342.68194650040624,-158.8287992258222,314.00639225247437,335.25742967620414,5.596121121147475,-3.7612329452978597,-6.077456940380205,0,0,-0,0,1.7731866157325489,113,80,0,-56.322578872374194,-4.991349506219182,0,0.000000000000020279189343099315,-0.0000000000000024900750578433416,0.0000000000000032627003065045044,0.000000000000015497012444123106,0,0,0,0,0,0,270,98829.11634066208,0,0,-0.733124734247443,-0.2945086807296138,-0.613019380614935,0.30015066016023706,0.668727904882938,-0.6802297923762602,0.6102767447969732,-0.6826914575456315,-0.40186399260723915,768.7642743634945,19638035.98977958,0,0.000000000000000014976443018569168,0,0,0
372,166.2661190481557,0,42.126554337301044,144.54797419709072,255974.31680933386,-4089932.73810013,2748090.9342282116,4427739.797945954,-252.06564036905473,-641.8658542904886,-348.759632560358,-158.88311417069053,314.03686976043304,344.26321204079323,5.597329656700955,-3.7609349274071167,-6.077917931085777,0,0,-0,0,1.7961426831958884,113,80,0,-55.567638762125824,-4.840855801201716,0,0.000000000000022140515702807344,-0.0000000000000026986674246074042,0.0000000000000034304340955240337,0.000000000000016956430954230372,0,0,0,0,0,0,270,99168.21191010639,0,0,-0.7331778974400379,-0.29458646210601114,-0.6129184179393445,0.300058643101104,0.6686785179969066,-0.6803189327585886,0.6102581268657795,-0.6827062735271475,-0.401867095792808,772.7626694285616,20149804.16084144,0,0.00000000000000001623101230759941,0,0,0
373,166.2661190481557,0,42.125178969779206,144.55162603467951,255625.55031744298,-4090182.00487232,2747447.1879548742,4427387.999275533,-246.46770001654923,-645.6266443845365,-354.8377878669691,-158.9376508337362,314.06874247866847,353.2699265948687,5.598553621085381,-3.7606469307582233,-6.078395434973345,0,0,-0,0,1.8194083651921036,113,80,0,-54.83195065601895,-4.699517354949324,0,0.000000000000024212830734206924,-0.000000000000002929136317013005,0.000000000000003612583697093913,0.000000000000018556833001420102,0,0,0,0,0,0,270,99507.38810383639,0,0,-0.7332310560777078,-0.2946642353366062,-0.6128174335123489,0.2999666140422127,0.668629116104289,-0.6804080654707493,0.6102395012314586,-0.6827210949656459,-0.40187019997219275,776.8461538741171,20675191.31264713,0,0.00000000000000001761715696367844,0,0,0
374,166.2661190481557,0,42.12380305553883,144.55527836619365,255267.7766346531,-4090425.673089602,2746799.681033771,4427030.122208299,-240.8685279787002,-649.3871514918862,-360.9164289372862,-158.99240963695672,314.1020107531243,362.2775978691522,5.5997930300290415,-3.7603689537575344,-6.078889459813642,0,0,-0,0,1.8429721846226819,113,80,0,-54.115027305371235,-4.56651875080377,0,0.000000000000026522637898753684,-0.0000000000000031840215036101314,0.000000000000003812102947853621,0.00000000000002033573191543632,0,0,0,0,0,0,270,99846.64670899007,0,0,-0.7332842103024217,-0.2947420006264574,-0.6127164270589347,0.29987457273326645,0.6685796990719591,-0.6804971907487123,0.610220867841468,-0.6827359219021378,-0.4018733051538055,781.0134371252617,21214203.16812023,0,0.00000000000000001915015230906991,0,0,0
375,166.2661190481557,0,42.122426590723364,144.5589312128273,254900.9947919706,-4090663.7415125654,2746148.4137428794,4426666.166250228,-235.26810880298572,-653.1473856314504,-366.9955722962509,-159.04739100490568,314.1366749409765,371.2862504086463,5.6010478994968,-3.7601009949582473,-6.079400013625839,0,0,-0,0,1.8668231037178118,113,80,0,-53.41638215299559,-4.441138450175006,0,0.00000000000002910009227288521,-0.000000000000003466187015898676,0.000000000000004039590068959318,0.000000000000022321554078881055,0,0,0,0,0,0,270,100185.98951332534,0,0,-0.7333373602561237,-0.29481975818056727,-0.6126153983038072,0.2997825189237978,0.6685302667666073,-0.680586308828404,0.6102022266431704,-0.6827507543777017,-0.40187641134607055,785.2632300458139,21766845.600143667,0,0.00000000000000002084722393078029,0,0,0
376,166.2661190481557,0,42.12104957146951,144.5625845957838,254525.20379585307,-4090896.20888634,2745493.386350158,4426296.130890766,-229.66642702080054,-656.9073568207682,-373.07523447694837,-159.10259536470392,314.17273541064367,380.2959087730036,5.602318245690649,-3.759843053060415,-6.0799271046778856,0,0,-0,0,1.8909505137639178,113,80,0,-52.73553105901356,-4.322735682677752,0,0.00000000000003197954119680412,-0.000000000000003778865587634759,0.000000000000004283839959808536,0.000000000000024540948615993386,0,0,0,0,0,0,270,100525.41830636305,0,0,-0.7333905060807356,-0.29489750820388727,-0.6125143469713835,0.2996904523631632,0.6684808190547362,-0.6806754199457121,0.6101835775838323,-0.6827655924334847,-0.401879518557425,789.5942462592915,22333124.631731812,0,0.000000000000000022727814958742646,0,0,0
377,166.2661190481557,0,42.11967199390715,144.56623853627562,254140.40262818895,-4091123.0739405775,2744834.599113549,4425920.015602821,-224.0634671472185,-660.6670750761523,-379.1554320208562,-159.15802314604906,314.2101925417975,389.30659753689895,5.603604085050239,-3.759595126910944,-6.080470741486799,0,0,-0,0,1.9153442240167886,113,80,0,-52.07199380418581,-4.210739470026924,0,0.00000000000003520015028812059,-0.00000000000000412570958494574,0.000000000000004545373291546198,0.00000000000002702431495054493,0,0,0,0,0,0,270,100864.93487813312,0,0,-0.7334436479181602,-0.29497525090131793,-0.6124132727857929,0.2995983728005418,0.6684313558026604,-0.6807645243364878,0.6101649206106241,-0.6827804361107028,-0.40188262679631864,794.0052034027441,22913046.436207097,0,0.000000000000000024813892382673647,0,0,0
378,166.2661190481557,0,42.11829385415921,144.56989305552514,253746.59024628717,-4091344.3353894376,2744172.0522809788,4425537.819842754,-218.45921368075483,-664.4265504128357,-385.2361814780936,-159.21367478122764,314.24904672537417,398.3183412903991,5.604905434253414,-3.7593572155035853,-6.081030932818979,0,0,-0,0,1.9399944499852688,113,80,0,-51.42529538935451,-4.104639389834672,0,0.000000000000038806629072822245,-0.0000000000000045108494276624786,0.000000000000004842543109401811,0.000000000000029806369282942974,0,0,0,0,0,0,270,101204.54101986496,0,0,-0.7334967859102831,-0.2950529864777159,-0.6123121754708665,0.2995062799849272,0.6683818768765032,-0.6808536222365518,0.6101462556706176,-0.682795285450642,-0.401885736071214,798.4948243134309,23506617.337381005,0,0.00000000000000002713029842451546,0,0,0
379,166.2661190481557,0,42.11691514834172,144.57354817476457,253343.765582853,-4091559.9919315693,2743505.746090358,4425149.543050374,-212.8536511031276,-668.1857928451186,-391.31749940767116,-159.26955070512395,314.289298363584,407.33116463933663,5.606222310216808,-3.7591293179789735,-6.081607687690558,0,0,-0,0,1.9648918012484364,113,80,0,-50.794967148970706,-4.0039777662801255,0,0.00000000000004285007298970486,-0.0000000000000049389606641280554,0.000000000000005168840442586909,0.00000000000003292680216875309,0,0,0,0,0,0,270,101544.2385240851,0,0,-0.7335499201989726,-0.29513071513789146,-0.6122110547501389,0.29941417366512935,0.6683323821421958,-0.6809427138816935,0.6101275827107874,-0.6828101404946583,-0.4018888463905864,803.061838148635,24113843.80973967,0,0.00000000000000002970515395681776,0,0,0
380,166.2661190481557,0,42.115535872563655,144.57720391523662,252931.92754598428,-4091770.0422500954,2742835.6807695855,4424755.184648925,-207.24676387901852,-671.9448123865154,-397.3994023777405,-159.32565135523305,314.33094786992507,416.3450922056802,5.6075547300963615,-3.758911433624616,-6.082201015367716,0,0,-0,0,1.9900272689487966,113,80,0,-50.18054769589946,-3.90834303728565,0,0.00000000000004738894148779748,-0.000000000000005415341050829339,0.000000000000005532039664845955,0.00000000000003643104267635001,0,0,0,0,0,0,270,101884.02918457988,0,0,-0.7336030509260858,-0.29520843708661937,-0.6121099103468379,0.29932205358976316,0.6682828714654726,-0.6810317995076804,0.6101089016780082,-0.6828250012841782,-0.4018919577629247,807.7049814391764,24734732.47863384,0,0.00000000000000003257032209467097,0,0,0
381,166.2661190481557,0,42.11415602292693,144.58086029819444,252511.07501914632,-4091974.4850125946,2742161.856536545,4424354.744045079,-201.63853645583353,-675.7036190499011,-403.48190696584453,-159.38197717166904,314.3739956691917,425.3601486279107,5.608902711287936,-3.7587035618749334,-6.082810925367043,0,0,-0,0,2.0153922130853443,113,80,0,-49.58158371379272,-3.8173640967447025,0,0.00000000000005249019544929826,-0.000000000000005968208627725387,0.000000000000005931631385755426,0.00000000000004036253328407197,0,0,0,0,0,0,270,102223.91479609309,0,0,-0.7336561782334663,-0.29528615252863194,-0.612008741983888,0.29922991950725486,0.668233344711874,-0.681120879350254,0.610090212519055,-0.6828398678607006,-0.4018950701967305,812.422999077438,25369290.1204734,0,0.00000000000000003589551895414611,0,0,0
