time(s),mass(kg),thrust(N),lat(deg),lon(deg),altitude(m),pos_ECI_X(m),pos_ECI_Y(m),pos_ECI_Z(m),vel_ECI_X(m/s),vel_ECI_Y(m/s),vel_ECI_Z(m/s),vel_NED_X(m/s),vel_NED_Y(m/s),vel_NED_Z(m/s),acc_ECI_X(m/s2),acc_ECI_Y(m/s2),acc_ECI_Z(m/s2),acc_Body_X(m/s2),acc_Body_Y(m/s2),acc_Body_Z(m/s2),Isp(s),Mach number,attitude_azimuth(deg),attitude_elevation(deg),attitude_roll(deg),angle of attack alpha(deg),angle of attack beta(deg),all angle of attack gamma(deg),dynamic pressure(Pa),aeroforce_Body_X[N],aeroforce_Body_Y[N],aeroforce_Body_Z[N],thrust_Body_X[N],thrust_Body_Y[N],thrust_Body_Z[N],gimbal_angle_pitch(deg),gimbal_angle_yaw(deg),wind speed(m/s),wind direction(deg),downrange(m),IIP_lat(deg),IIP_lon(deg),dcmBODY2ECI_11,dcmBODY2ECI_12,dcmBODY2ECI_13,dcmBODY2ECI_21,dcmBODY2ECI_22,dcmBODY2ECI_23,dcmBODY2ECI_31,dcmBODY2ECI_32,dcmBODY2ECI_33,inertial velocity(m/s),kinematic_energy_NED(J),loss_gravity(m/s2),loss_aerodynamics(m/s2),loss_thrust(m/s2),is_powered(1=powered 0=free),is_separated(1=already 0=still)
429,166.84550326007673,0,42.06205248752119,144.7182092174056,200003.04068484716,-4078927.038494602,2698697.49753888,4384712.444757975,119.66600133224298,-878.5735897063483,-739.3107494891764,-157.24711643099096,310.042219742464,929.2951412733757,5.725992740171013,-3.7884282148305326,-6.174138491633818,-0.0000000000012018185111823313,0.00000000000045137005893542263,0.000000000010057145056761494,0,3.6198238107569405,113,80,0,-30.466860379586556,-1.5814296678287156,0,0.00000000248842578113963,-0.00000000020052884382814967,0.00000000007526834454337023,0.00000000167799699386641,0,0,0,0,0,0,270,115059.20972461592,0,0,-0.7358705215979272,-0.29870375270701577,-0.6076764299871608,0.29520402581678945,0.6661375363915689,-0.6849199703262648,0.609384245435304,-0.6834009443430095,-0.4020124260347282,1154.4660621753223,82124884.92331612,0,0.0000000000012018834185513994,0,0,0
430,166.84550326007673,0,42.0606795400252,144.7218422505513,199069.16394029837,-4078804.509119694,2697817.0296725724,4383970.046674966,125.39312640230715,-882.3622058350169,-745.4856815428839,-157.3145484231258,310.1652527900204,938.4587748781075,5.728260256318831,-3.7888057727189874,-6.175728578612858,-0.0000000000014418065653149509,0.0000000000005349494532551637,0.000000000012083129466367171,0,3.6513329036965034,113,80,0,-30.290862707789433,-1.5658910703757811,0,0.000000003003086707861777,-0.0000000002405162398236086,0.00000000008927876177805504,0.0000000020160714728150856,0,0,0,0,0,0,270,115398.02433849224,0,0,-0.7359229388809561,-0.29878090542502744,-0.6075750147777782,0.2951117577130951,0.6660877738448836,-0.6850081225750938,0.6093656361235872,-0.6834157212764191,-0.40201551390951046,1161.9102374195863,83560834.91475481,0,0.0000000000014415506269215709,0,0,0
431,166.84550326007673,0,42.059305806078726,144.72547717304428,198126.12226032186,-4078676.2514831005,2696932.7729996266,4383221.472861896,131.12252756306802,-886.1512047134706,-751.6622125761346,-157.38222874841222,310.28972353921733,947.6250165310397,5.730544927057656,-3.7891937158215674,-6.177336454970402,-0.0000000000017312274170990283,0.0000000000006354499871096892,0.00000000001454005654188661,0,3.6828866572644023,113,80,0,-30.11790453377301,-1.5506466844715538,0,0.000000003629813035417977,-0.0000000002889114485872768,0.00000000010604823271067747,0.000000002425953779715529,0,0,0,0,0,0,270,115737.03814181364,0,0,-0.735975361015845,-0.29885806396923537,-0.6074735595712433,0.29501946090200637,0.6660379874183295,-0.6850962830178183,0.6093470158019041,-0.6834305062815835,-0.40201860332205086,1169.3815274171698,85011291.87236184,0,0.000000000001731610639436444,0,0,0
432,166.84550326007673,0,42.05793128136519,144.72911400723714,197173.91302357428,-4078542.263300148,2696044.727132099,4382466.721710887,136.85422198564106,-889.9405967311824,-757.840360391073,-157.45015800689168,310.4156331084059,956.7938928328332,5.732846785486106,-3.789592052684627,-6.1789621462894395,-0.0000000000020829965494494397,0.0000000000007557018616492875,0.00000000001752283556224683,0,3.714484285189288,113,80,0,-29.94791252489168,-1.535687591136658,0,0.000000004394148226158779,-0.0000000003475670000594049,0.000000000126146744792812,0.000000002923625655139797,0,0,0,0,0,0,270,116076.25303771532,0,0,-0.7360277881465307,-0.2989352285479586,-0.6073720640670802,0.2949271351147939,0.6659881769635103,-0.6851844518943788,0.609328384411153,-0.6834452994042756,-0.4020216942816571,1176.8794991940422,86476272.18007487,0,0.0000000000020831667217163277,0,0,0
433,166.84550326007673,0,42.056555961556946,144.73275277551363,196212.53358208574,-4078402.5422689747,2695152.891671652,4381705.791596244,142.5882268743886,-893.7303922862518,-764.0201428155732,-157.5183368019815,310.5429826285541,965.9654304250824,5.735165864999628,-3.790000792016211,-6.180605678447655,-0.0000000000025096915715998007,0.0000000000009006065514896886,0.00000000002114987683971046,0,3.7461250298891033,113,80,0,-29.780815577860746,-1.521005228611905,0,0.00000000532770372558231,-0.00000000041876115819436115,0.0000000001502670536008405,0.0000000035287788007838334,0,0,0,0,0,0,270,116415.67093254552,0,0,-0.7360802204170673,-0.29901239936966584,-0.607270527964232,0.2948347800822889,0.6659383423316971,-0.6852726294449091,0.6093097418920774,-0.6834601006903818,-0.402024786797659,1184.4037298013075,87955792.39658326,0,0.0000000000025098738054786012,0,0,0
434,166.84550326007673,0,42.05517984231535,144.7363935002886,195241.98126122914,-4078257.0860704985,2694257.2662095455,4380938.680874434,148.32455946721726,-897.5206017855675,-770.2015777035348,-157.58676574048826,310.6717732432802,975.139655990762,5.73750219929174,-3.7904199426864342,-6.182267077618419,-0.000000000003028826991729007,0.0000000000010743270259608836,0.000000000025566500756666326,0,3.777808161369322,113,80,0,-29.616544739492337,-1.5065913746542958,0,0.000000006469656068420363,-0.0000000005052995916622786,0.0000000001792521172147608,0.000000004265709883174203,0,0,0,0,0,0,270,116755.29373524443,0,0,-0.7361326579716279,-0.299089576642979,-0.6071689509610563,0.29474239553488013,0.6658884833738283,-0.6853608159097389,0.6092910881852667,-0.6834749101859017,-0.4020278808794077,1191.9538060963962,89449869.25583835,0,0.0000000000030285478588813017,0,0,0
435,166.84550326007673,0,42.05380291929055,144.7400362040086,194262.25335967634,-4078105.8923683823,2693357.850326628,4380165.387884056,154.0632370358767,-901.3112356449689,-776.3846829351784,-157.65544543262683,310.8020061088837,984.3165962546716,5.739855822355295,-3.790849513727889,-6.183946370271791,-0.000000000003659606345769224,0.000000000001252220068268149,0.00000000003095339318261987,0,3.809532976170019,113,80,0,-29.455033130537142,-1.492438129875803,0,0.000000007868626514074894,-0.0000000006106421996766887,0.0000000002089202545085678,0.000000005164439254126287,0,0,0,0,0,0,270,117095.12335827632,0,0,-0.7361851009545071,-0.2991667605766747,-0.6070673327553221,0.29464998120250974,0.6658385999405061,-0.6854490115293969,0.6092724232311544,-0.6834897279369494,-0.40203097653627623,1199.5293245278294,90958519.66756856,0,0.000000000003659926025844563,0,0,0
436,166.84550326007673,0,42.052425188121454,144.7436809091522,193273.34714934416,-4077948.958809,2692454.6435933276,4379385.910945814,159.80427688625954,-905.102304289409,-782.569476417343,-157.7243764920396,310.93368239438325,993.4962779838824,5.742226768483687,-3.7912895143359435,-6.185643583175615,-0.000000000004429569180740603,0.0000000000015039637369625868,0.000000000037532545427016806,0,3.8412987963594185,113,80,0,-29.296215872507467,-1.4785379020534644,0,0.000000009585044193048326,-0.000000000739061524784027,0.00000000025086319402132706,0.000000006262111185744479,0,0,0,0,0,0,270,117435.1617170066,0,0,-0.7362375495101243,-0.29924395137969073,-0.606965673044198,0.29455753681466534,0.6657886918819923,-0.6855372165446181,0.6092537469700158,-0.6835045539897556,-0.40203407377766,1207.1298909236125,92481760.71780115,0,0.000000000004429616084000699,0,0,0
437,166.84550326007673,0,42.051046644435715,144.74732763823025,192275.25987536926,-4077786.283021403,2691547.645569643,4378600.248362494,165.54769635870247,-908.893818153117,-788.7559760837842,-157.79355953580807,311.0668032815439,1002.6787279881892,5.744615072272169,-3.7917399538692607,-6.187358743396439,-0.000000000005369432812648747,0.0000000000018077618373284026,0.00000000004557943573739699,0,3.8731049685716386,113,80,0,-29.140030017359365,-1.4648833913453354,0,0.000000011694121231226762,-0.000000000895840880301174,0.00000000030168713789152494,0.000000007604748818577344,0,0,0,0,0,0,270,117775.41072981818,0,0,-0.7362900037830233,-0.2993211492611247,-0.6068639715242575,0.2944650621003818,0.6657387590482091,-0.6856254311963412,0.6092350593419699,-0.683519388390666,-0.40203717261297645,1214.7551202833054,94019609.66938971,0,0.000000000005369283935118995,0,0,0
438,166.84550326007673,0,42.049667283849544,144.75097641378645,191267.98875605315,-4077617.862617284,2690636.855805134,4377808.398418932,171.2935128282887,-912.6857876797623,-794.9441998954729,-157.8629951844764,311.2013699649201,1011.8639731205578,5.747020768619112,-3.792200841850131,-6.189091878300655,-0.000000000006518394682015222,0.000000000002177771472525518,0.000000000055436953637538455,0,3.904950863086483,113,80,0,-28.986414479919727,-1.4514675763523515,0,0.000000014289603503980579,-0.0000000010875224761919926,0.0000000003633618687629307,0.0000000092494566473206,0,0,0,0,0,0,270,118115.87231841631,0,0,-0.7363424639178779,-0.2993983544302421,-0.606762227891463,0.29437255678822916,0.6656888012887329,-0.6857136557257196,0.609216360286975,-0.683534231186144,-0.40204027305166534,1222.4046365738052,95572083.96254762,0,0.000000000006518140764613692,0,0,0
439,166.84550326007673,0,42.04828710196767,144.7546272583976,190251.53098282497,-4077443.6951909442,2689722.2738389117,4377010.359381992,177.04174370515173,-916.4782233226173,-801.1341658408962,-157.93268406206522,311.337383651884,1021.0520402775803,5.749443892727293,-3.7926721879649006,-6.1908430155555365,-0.000000000007925158032659693,0.0000000000026269354544440714,0.0000000000675306379908058,0,3.9368358729492505,113,80,0,-28.835309972944234,-1.438283700969677,0,0.00000001748850577318838,-0.0000000013222185718515187,0.000000000438312507473992,0.000000011267188410155384,0,0,0,0,0,0,270,118456.54840755602,0,0,-0.7363949300594917,-0.2994755670964765,-0.6066604418411667,0.29428002060631336,0.6656388184527937,-0.6858018903741199,0.6091976497448293,-0.6835490824227711,-0.4020433751031893,1230.0780725288662,97139201.21538745,0,0.00000000000792480795715819,0,0,0
440,166.84550326007673,0,42.046906094383274,144.75828019467394,189225.88372019306,-4077263.7783192564,2688803.899199629,4376206.129500534,182.7924064347804,-920.271135544722,-807.325891936358,-158.00262679609034,311.47484556266335,1030.2429563999276,5.751884480105207,-3.7931540020643983,-6.192612183130326,-0.00000000000964960879177176,0.00000000000317421889029109,0.00000000008238917801352009,0,3.9687594131286357,113,80,0,-28.68665894470033,-1.4253252619761325,0,0.000000021437097849513893,-0.000000001610002182647384,0.0000000005295287805329363,0.000000013746230241820698,0,0,0,0,0,0,270,118797.44092545823,0,0,-0.7364474023528021,-0.29955278746943337,-0.6065586130681045,0.29418745328227,0.6655888103892722,-0.685890135383128,0.6091789276551696,-0.6835639421472478,-0.40204647877703353,1237.7750694523727,98720979.22446655,0,0.000000000009649658823215225,0,0,0
441,166.84550326007673,0,42.04552425667791,144.76193524525965,188191.04410570115,-4077078.1095616305,2687881.731405472,4375395.707005389,188.54551849832507,-924.0645348190486,-813.5193962262811,-158.07282401758096,311.6137569303763,1039.4367484728054,5.754342566568354,-3.793646294164368,-6.194399409297323,-0.000000000011768300357967851,0.000000000003840805387139916,0.00000000010068233219663302,0,4.000720919710883,113,80,0,-28.540405518970985,-1.4125859973137809,0,0.000000026318482823830775,-0.0000000019635100949296083,0.0000000006407699681587579,0.00000001679838889492355,0,0,0,0,0,0,270,119138.55180300497,0,0,-0.7364998809428803,-0.29963001575889314,-0.6064567412663895,0.2940948545432591,0.6655387769466965,-0.6859783909945518,0.6091601939574699,-0.6835788104063939,-0.4020495840827062,1245.4952770253767,100317435.96533838,0,0.000000000011768432810975509,0,0,0
442,166.84550326007673,0,42.04414158442137,144.76559243283316,187147.0092498921,-4076886.6864599767,2686955.7699641464,4374579.090109327,194.30109741290534,-927.8584316286656,-819.714696783511,-158.14327636109715,311.7541190010687,1048.6334435264112,5.756818188240268,-3.7941490744462962,-6.196204722633276,-0.000000000014409675007508304,0.000000000004676555396563367,0.00000000012380298281002618,0,4.0327198491284735,113,80,0,-28.396495437380224,-1.4000598750132118,0,0.00000003236220416360447,-0.0000000024042398994981987,0.0000000007802182272004518,0.000000020655935780040293,0,0,0,0,0,0,270,119479.88297514082,0,0,-0.7365523659749367,-0.29970725217481575,-0.6063548261295064,0.29400222411596094,0.66548871797324,-0.6860666574504268,0.6091414485910402,-0.6835936872471503,-0.40205269102973845,1253.2383531168962,101928589.59311026,0,0.000000000014409977209577527,0,0,0
443,166.84550326007673,0,42.0427580731717,144.76925178010748,186093.7762362482,-4076689.5065386705,2686026.0143728717,4373756.277007033,200.05916073191887,-931.6528364669036,-825.91181170962,-158.21398446474683,311.8959330337484,1057.8330686363938,5.759311381554662,-3.794662353256892,-6.1980281520198215,-0.0000000000176717648839002,0.000000000005703711642809693,0.00000000015247266953702176,0,4.064755677421691,113,80,0,-28.25487600394486,-1.3877410827235035,0,0.00000003985644186399823,-0.0000000029484635129709053,0.0000000009515740064870294,0.00000002543930875046929,0,0,0,0,0,0,270,119821.43637972421,0,0,-0.7366048575943206,-0.2997844969273418,-0.6062528673503088,0.29390956172657223,0.6654386333167188,-0.686154934993017,0.6091226914950262,-0.6836085727165787,-0.40205579962768495,1261.0039635984708,103554458.4430072,0,0.000000000017671818870508464,0,0,0
444,166.84550326007673,0,42.04137371847501,144.77291330983064,185031.3421211578,-4076486.5673045153,2685092.4641183685,4372927.265875075,205.81972604535164,-935.4477598375207,-832.110759135212,-158.28494897020562,312.0392003004241,1067.035650924314,5.7618221832560375,-3.795186141109431,-6.199869726645249,-0.000000000021705640408267333,0.000000000006967021143324921,0.00000000018807632219077537,0,4.096827899531506,113,80,0,-28.11549603176137,-1.375624017808739,0,0.000000049163517071750187,-0.0000000036214938027469825,0.0000000011624698782418939,0.00000003137976777543075,0,0,0,0,0,0,270,120163.21395790155,0,0,-0.7366573559465233,-0.29986175022679784,-0.6061508646210108,0.29381686710080024,0.6653885228245885,-0.686243223864821,0.609103922608407,-0.6836234668618637,-0.4020589098861236,1268.7917821624626,105195061.03094171,0,0.00000000002170567220563231,0,0,0
445,166.84550326007673,0,42.039988515865446,144.77657704478608,183959.70393386483,-4076277.8662467063,2684155.118676848,4372092.054871877,211.58281098008948,-939.2432122548681,-838.3115572202294,-158.3561705227345,312.1839220861406,1076.2412175581057,5.764350630401225,-3.795720448683982,-6.201729476005475,-0.00000000002670161391674481,0.000000000008525453410305482,0.00000000023236144835279695,0,4.128936028622304,113,80,0,-27.97830579173958,-1.3637032779755363,0,0.0000000607396303470342,-0.000000004455069607649085,0.0000000014224389745406308,0.00000003876849356147147,0,0,0,0,0,0,270,120505.21765439949,0,0,-0.7367098611771803,-0.2999390122836979,-0.6060488176331831,0.2937241399638584,0.6653383863439413,-0.6863315243085748,0.6090851418699946,-0.6836383697303128,-0.4020620218146558,1276.60149014408,106850416.05408965,0,0.00000000002670176612853975,0,0,0
446,166.84550326007673,0,42.0386024608651,144.780243007793,182878.8586764168,-4076063.4008367937,2683213.9775140015,4371250.642137686,217.34843320023077,-943.0392042440566,-844.5142241542599,-158.42764977119822,312.33009968901865,1085.4497957525402,5.7668967603607495,-3.7962652868279374,-6.203607429905251,-0.00000000003289879967384314,0.000000000010449511371337697,0.00000000028752762314473284,0,4.161079595433059,113,80,0,-27.84325696329942,-1.351973652398655,0,0.00000007516002494172713,-0.000000005489044122320581,0.0000000017434059509065557,0.000000047972648604959126,0,0,0,0,0,0,270,120847.44941728876,0,0,-0.7367623734320752,-0.3000162833087483,-0.6059467260777469,0.2936313800404619,0.6652882237215043,-0.6864198365672567,0.6090663492184321,-0.6836532813693578,-0.402065135422907,1284.4327763471042,108520542.39147295,0,0.00000000003289896350256636,0,0,0
447,166.84550326007673,0,42.03721554898393,144.7839112217068,181788.80332363024,-4075843.168528644,2682269.0400849907,4370403.025794546,223.11661040740074,-946.8357463411227,-850.718778156845,-158.49938736808303,312.47773442029126,1094.661412769692,5.769460610820164,-3.7968206665565396,-6.205503618459382,-0.00000000004059753339024166,0.000000000012828010894275737,0.00000000035635298098575765,0,4.193258147655608,113,80,0,-27.71030258694971,-1.3404301133141514,0,0.00000009315111138844218,-0.000000006773531325724332,0.0000000021403091606239068,0.00000005945588146443282,0,0,0,0,0,0,270,121189.91119793776,0,0,-0.7368148928571397,-0.30009356351285055,-0.6058445896449685,0.2935385870548218,0.6652380348036357,-0.6865081608840898,0.6090475445921938,-0.6836682018265551,-0.40206825072052654,1292.2853368732904,110205459.10454775,0,0.00000000004059762590763884,0,0,0
448,166.84550326007673,0,42.03582777571965,144.78758170941938,180689.53482302558,-4075617.1667584036,2681320.3058344345,4369549.203946266,228.88736034106665,-950.6328490931959,-856.9252374777891,-158.57138396951711,312.62682760434166,1103.8760959194042,5.772042219781385,-3.797386599053461,-6.207418072093976,-0.00000000005017603661093014,0.00000000001577438974686818,0.00000000044235262687602876,0,4.225471249338761,113,80,0,-27.57939701867173,-1.3290678080516973,0,0.00000011563153718764308,-0.00000000837163850077793,0.000000002631890233638306,0.00000007380454045158804,0,0,0,0,0,0,270,121532.60495152418,0,0,-0.7368674195984576,-0.3001708531071033,-0.6057424080244541,0.29344576073064205,0.6651878194363223,-0.6865964975025471,0.6090287279295826,-0.6836831311495877,-0.40207136771718777,1300.1588749554085,111905185.43779908,0,0.00000000005017599118466095,0,0,0
449,166.84550326007673,0,42.03443913655769,144.79125449385958,179581.05009480473,-4075385.3929444607,2680367.7741964,4368689.174678391,234.66070077885456,-954.4305230586654,-863.1336203974691,-158.64364023528634,312.77738057874205,1113.0938725597575,5.774641625564034,-3.797963095671414,-6.209350821547743,-0.00000000006211078571268703,0.000000000019429483724466697,0.000000000549977201445817,0,4.257718480317073,113,80,0,-27.45049588603341,-1.3178820514791558,0,0.00000014376476674059546,-0.000000010362949713446895,0.0000000032416975385158377,0.00000009176123400661046,0,0,0,0,0,0,270,121875.53263664785,0,0,-0.7369199538022648,-0.30024815230280666,-0.6056401809051462,0.29335290079111415,0.6651375774651778,-0.6866848466663534,0.6090098991687298,-0.6836980693862644,-0.4020744864225886,1308.053100793887,113619740.81934191,0,0.00000000006211105190706433,0,0,0
450,166.84550326007673,0,42.03304962697105,144.7949295979936,178463.3460317701,-4075147.8444874063,2679411.4445943898,4367822.936058168,240.436649536867,-958.2287788073468,-869.3439452271456,-158.71615682885567,312.9293946942939,1122.3147700975403,5.7772588668067275,-3.798550167932794,-6.211301897873291,-0.00000000007700559899737931,0.000000000023970204027675638,0.0000000006848721435003189,0,4.2899994356631055,113,80,0,-27.323556045963162,-1.3068683188352335,0,0.00000017902649298756706,-0.000000012847972816483838,0.0000000039993632959750996,0.00000011426785775722466,0,0,0,0,0,0,270,122218.69621535661,0,0,-0.7369724956149555,-0.3003254613114671,-0.6055379079753129,0.29326000695891086,0.6650873087354376,-0.6867732086194918,0.6089910582475934,-0.6837130165845221,-0.402077606846451,1315.9677313970246,115349144.8615286,0,0.00000000007700520880359944,0,0,0
451,166.84550326007673,0,42.03165924242027,144.7986070448253,177336.419499306,-4074904.518769996,2678451.3164413306,4366950.48613452,246.21522447000208,-962.0276269206498,-875.5562303092736,-158.7889344173875,313.08287131506495,1131.5388159887177,5.779893982468396,-3.7991478275304096,-6.2132713324385405,-0.00000000009562056494783345,0.00000000002962163458693117,0.0000000008542086851828532,0,4.322313725162111,113,80,0,-27.198535544115114,-1.296022238926857,0,0.0000002232911874509093,-0.000000015953824409193856,0.0000000049422313094949405,0.00000014252083711350056,0,0,0,0,0,0,270,122562.09765324468,0,0,-0.7370250451830812,-0.30040278034479784,-0.6054355889225476,0.2931670789561831,0.6650370130919587,-0.6868615836062058,0.6089722051039572,-0.6837279727924265,-0.40208072899852204,1323.90249042472,117093417.36156197,0,0.0000000000956203439557207,0,0,0
452,166.84550326007673,0,42.03026797835328,144.80228685739664,176200.26733530965,-4074655.4131571106,2677487.389139563,4366071.822938008,251.9964434722734,-965.8270779917451,-881.7704940178149,-158.86197367175868,313.2378118184288,1140.7660377389043,5.782547011829506,-3.7997560863282556,-6.215259156928127,-0.00000000011892131788260615,0.00000000003666506194159375,0.0000000010671080115311612,0,4.35466097280812,113,80,0,-27.075393575760575,-1.2853395876697407,0,0.00000027894338062311684,-0.000000019841507538413454,0.000000006117434562070431,0.00000017804215458532878,0,0,0,0,0,0,270,122905.73891965937,0,0,-0.7370776026533541,-0.30048010961472277,-0.6053332234337616,0.2930741165045556,0.6649866903792154,-0.6869499718710028,0.608953339675429,-0.6837429380581723,-0.4020838528885734,1331.8571080356814,118852578.30211529,0,0.0000000001189214401989891,0,0,0
453,166.84550326007673,0,42.0288758302054,144.80596905878815,175054.88635014743,-4074400.5249957177,2676519.6620808267,4365186.9444808075,257.7803244771312,-969.6271426257314,-887.9867547585502,-158.93527526658153,313.3942175951066,1149.9964629038345,5.785217994493279,-3.8003749563623925,-6.217265403344923,-0.00000000014813237096715285,0.00000000004545880139538193,0.0000000013351921318145505,0,4.387040816320426,113,80,0,-26.95409044814366,-1.2748162819524005,0,0.0000003490209435045187,-0.000000024715241430384853,0.00000000758455084212968,0.00000022277080258415376,0,0,0,0,0,0,270,123249.62198783069,0,0,-0.7371301681726499,-0.30055744933338296,-0.6052308111951764,0.2929811193251186,0.6649363404412962,-0.6870383736586605,0.6089344618994406,-0.6837579124300848,-0.40208697852640196,1339.831320738061,120626647.85195781,0,0.000000000148132499512792,0,0,0
454,166.84550326007673,0,42.02748279339918,144.80965367211917,173900.2733266065,-4074139.8516148315,2675548.134646252,4364295.848756668,263.5668854577841,-973.4278314398017,-894.2050309693908,-159.0088398802211,313.55209004920255,1159.2301190898388,5.787906970386824,-3.801004449841959,-6.219290104011644,-0.00000000018480836479933277,0.000000000056453695562532,0.0000000016732889589271108,0,4.419452906679593,113,80,0,-26.834587544240527,-1.2644483738046617,0,0.0000004373998371741579,-0.000000030834438641444006,0.000000009419002131098463,0.00000027918070416941554,0,0,0,0,0,0,270,123593.74883430384,0,0,-0.7371827418880099,-0.3006347997131349,-0.6051283518923228,0.29288808713842823,0.6648859631219023,-0.6871267892142272,0.6089155717132451,-0.6837728959566207,-0.4020901059218296,1347.8248712434715,122415646.36658745,0,0.00000000018480832889682175,0,0,0
455,166.84550326007673,0,42.026088863344306,144.81334072054838,172736.42501984257,-4073873.390325473,2674572.806206344,4363398.533740888,269.3561444275216,-977.2291550634095,-900.4253411206913,-159.08266819481526,313.7114305982473,1168.4670339543125,5.790613979762152,-3.801644579150295,-6.221333291572543,-0.00000000023092731664930077,0.00000000007022335657433372,0.000000002100344050223762,0,4.451896907682036,113,80,0,-26.716847287865985,-1.2542320448532198,0,0.0000005490326738558734,-0.000000038529102496862486,0.000000011716412368488203,0.00000035043298024381553,0,0,0,0,0,0,270,123938.12143954707,0,0,-0.7372353239466435,-0.30071216096655845,-0.6050258452100294,0.29279501966449617,0.664835558264343,-0.6872152187830292,0.6088966690539167,-0.683787888686369,-0.4020932350847038,1355.8375083243266,124219594.38886848,0,0.0000000002309268259798635,0,0,0
456,166.84550326007673,0,42.024694035437626,144.81703022727413,171563.33815732598,-4073601.13842063,2673593.6761209746,4362494.99739028,275.1481194400371,-981.0311241384335,-906.64770371556,-159.15676089629073,313.87224067323484,1177.7072352061894,5.793339063197093,-3.802295356846297,-6.223394998995269,-0.00000000028900751363646794,0.00000000008749555511046719,0.000000002640603813642757,0,4.484372495512383,113,80,0,-26.600833110071616,-1.2441636010478732,0,0.0000006902572060961715,-0.00000004821964944831261,0.000000014598201903225752,0.0000004405728500059164,0,0,0,0,0,0,270,124282.74178778575,0,0,-0.7372879144959292,-0.3007895333064578,-0.6049232908324215,0.29270191662278844,0.6647851257115347,-0.6873036626106724,0.6088777538583499,-0.6838028906680509,-0.4020963660248973,1363.8689866744553,126038512.64967576,0,0.00000000028900778568271277,0,0,0
457,166.84550326007673,0,42.023298305062866,144.82072221553483,170381.00943879783,-4073323.0931752147,2672610.7437393656,4361585.237643132,280.9428285897507,-984.8337493193411,-912.8721372901697,-159.23111867438547,314.03452171866127,1186.9507506064126,5.796082261596044,-3.8029567956660135,-6.225475259572911,-0.00000000036226591123762785,0.00000000010919541895330206,0.0000000033251398531873063,0,4.516879358332819,113,80,0,-26.48650941678382,-1.2342394676434283,0,0.0000008691958166968059,-0.0000000604424640315474,0.000000018218780044221716,0.000000554784614768625,0,0,0,0,0,0,270,124627.61186720127,0,0,-0.7373405136834204,-0.30086691694586454,-0.6048206884429134,0.29260877773221944,0.6647346653059961,-0.6873921209430478,0.608858826063256,-0.6838179019505232,-0.4020994987523091,1371.9190667729358,127872422.06854483,0,0.00000000036226606561478873,0,0,0
458,166.84550326007673,0,42.021901667590726,144.82441670860942,169189.43553620297,-4073039.2518460266,2671624.0084000784,4360669.252419184,286.7402900121322,-988.6370412733503,-919.0986604140645,-159.3057422226616,314.19827519256404,1196.1976079684023,5.798843616190442,-3.803628908524554,-6.22757410692626,-0.0000000004548095331084165,0.00000000013650255169458648,0.000000004193834174305215,0,4.5494171958886165,113,80,0,-26.373841557630932,-1.2244561844222834,0,0.0000010962736008127757,-0.00000007588289091448569,0.000000022774805706178384,0.0000006997223360085278,0,0,0,0,0,0,270,124972.73366943932,0,0,-0.7373931216568432,-0.30094431209804273,-0.6047180377242038,0.29251560271114685,0.6646841768898477,-0.6874805940263333,0.608839885605165,-0.6838329225827765,-0.40210263327686374,1379.9875147510913,129721343.75432746,0,0.0000000004548093261836393,0,0,0
459,166.84550326007673,0,42.02050411837866,144.8281137298177,167988.61309365276,-4072749.611671708,2670633.469431001,4359747.039619587,292.5405218840226,-992.4410106805883,-925.3272916904657,-159.38063223852714,314.3635025665597,1205.4478351585194,5.801623168538987,-3.8043117085184277,-6.229691575006369,-0.0000000005718938681988114,0.0000000001709191702401575,0.000000005297950980534041,0,4.581985719129164,113,80,0,-26.262795795911767,-1.2148104011451493,0,0.0000013848912177984233,-0.00000009541788880331582,0.00000002851712821747537,0.0000008839392988366801,0,0,0,0,0,0,270,125318.10919042367,0,0,-0.7374457385641031,-0.3010217189764911,-0.6046153383582681,0.2924223912773658,0.6646336603048058,-0.6875690821070006,0.6088209324204216,-0.6838479526139379,-0.4021057696085119,1388.0741022625903,131585299.0058524,0,0.000000000571893679715057,0,0,0
460,166.84550326007673,0,42.0191056527709,144.83181330252074,166778.53872736637,-4072454.1698727035,2669639.1261493354,4358818.597126874,298.3435424239544,-996.2456682342472,-931.5580497565717,-159.45578942324948,314.53020532587846,1214.7014600965258,5.804420960527435,-3.805005208928435,-6.2318276980975185,-0.0000000007202545084316512,0.00000000021436725389341373,0.000000006703486919969049,0,4.614584649843785,113,80,0,-26.153339279659143,-1.2052988732166028,0,0.0000017523000154454662,-0.00000012017125407181137,0.00000003576620650475357,0.000001118446580567328,0,0,0,0,0,0,270,125663.74042982602,0,0,-0.7374983645532842,-0.30109913779494607,-0.6045125900263543,0.2923291431481059,0.6645831153921822,-0.6876575854318162,0.6088019664451858,-0.6838629920932712,-0.40210890775723085,1396.1786063565946,133464309.31259127,0,0.0000000007202546770738549,0,0,0
